feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,label
2.3819366,2.2580137,1.4395244,1.0169368,-1.3272301,-1.2339501,-0.9695172,1.1759347,-0.23708002,-0.94839036,-0.19640523,0.17199956,-1.0770502,0.15956496,-0.13609844,-0.50585705,-1.2663387,0.88854444,-0.4687981,-2.9347,1
0.34715295,0.8719883,1.1736625,0.41323224,0.13841788,-0.4868728,-0.48398492,0.67585164,-0.15677832,-1.4372795,-0.3441937,-0.054247033,-1.9906505,0.7467752,0.00064219494,-1.3627962,-0.29744032,-0.10227992,0.9459443,0.91716164,0
3.5963647,2.1756015,1.3062477,-0.9072175,-0.7007088,-0.06586772,-0.025141308,1.0289658,-0.25434744,-2.0237494,-1.1926491,-0.9757748,-0.97670627,-2.8057363,1.5694606,-2.1825516,-0.5737439,0.65839624,0.58967364,-1.4696836,1
1.1978726,1.5521641,0.059319556,0.02725145,-0.91371626,0.25241753,0.2261659,-0.486718,0.6455447,0.3315117,3.2133074,-0.90166044,1.3329046,-0.8523159,0.52744716,-2.5994284,-0.5123536,0.47206715,0.23991111,-2.005134,0
2.1063924,3.2764316,2.9886613,0.96046185,2.3522034,-1.7449032,-0.39441416,0.031073041,-0.7311863,0.124867395,1.3009801,0.11032385,-2.2039738,0.6769081,-0.01499272,-2.17927,-0.61550224,-1.7356999,-0.2878271,-0.50393254,1
-1.534014,0.74210227,-0.8419503,1.3240346,0.16819544,-0.26081666,1.2540694,0.26024228,0.34660342,-0.065014675,-0.31367695,0.4041818,1.5240209,-3.4195955,1.8682818,-1.0080512,0.19242153,-1.7170298,1.4914376,-1.3827646,0
3.6406114,1.5585356,1.7970055,-1.2592002,1.2191677,-0.14746861,0.71767247,-2.0662787,-0.8912414,0.25070575,-1.577872,0.36125684,-0.6618646,-0.7777013,0.512744,0.17076747,-1.1240066,1.1231418,0.50546503,-2.014491,1
-0.31204516,0.86431444,0.12956849,-3.3234515,0.06351145,0.7575507,-0.081423886,0.05547955,1.0199034,-1.5842375,0.73641735,0.3395938,-1.6236523,0.6977292,1.8061976,0.33382368,0.55447,-1.0653839,-0.6185981,-1.0179038,0
0.3869587,-0.026905894,-0.33895737,0.70374584,1.6697294,-0.08765597,-1.5749255,0.040167604,0.19156091,0.83140916,-0.32351628,0.8810083,0.7276397,-0.29808027,0.8203056,0.9301808,-1.0911217,0.9603549,-0.11997639,-0.2474545,0
-0.11681596,1.7322738,1.479187,0.4763283,0.2695895,-0.10429831,2.698464,-0.6847868,-0.44718218,0.30243954,-0.90668416,1.048755,-1.4713472,-0.71386564,-0.4017428,-1.0046698,1.0409758,-1.3149894,-0.96318483,-0.6768839,0
3.3612764,3.2521846,2.4821098,-1.3136933,-0.62018883,1.5720814,0.028862221,-1.4458052,2.1940343,-0.5697865,-0.071531914,-0.68474364,-0.955572,1.2959821,0.19622761,0.31530774,-1.2795209,-0.29927558,-0.62202656,-0.8256544,1
0.45844516,0.15320212,0.9333699,0.7207369,-0.43501288,0.45395818,-0.46219742,-0.7879101,-1.0602648,0.08597241,-0.7419922,1.3781456,1.6259847,0.4749237,0.2435113,0.018576037,2.3737307,1.9624294,-0.2045843,-0.19889565,0
0.3180646,-0.6885307,-1.5591605,-1.3379583,-0.30169907,-0.9449627,1.4548569,-1.4692562,-1.3354647,-1.8344239,-0.6453101,-0.3983226,-0.079560116,-0.034798667,-0.62178934,-1.0524569,0.41885677,-0.8997015,0.7811668,-1.4824088,0
-0.7570306,2.5333052,2.419334,-1.3610625,1.2074527,1.6135427,1.0631175,-0.06682278,-1.9299351,0.08470695,0.41150016,0.23841557,0.47695625,-0.8120994,-0.4838196,-2.3941045,0.8902215,-0.8976646,-0.2490885,0.25316596,0
1.9577072,0.7271979,2.215567,-1.783466,0.7668501,0.6604425,-0.5497217,-0.49402767,-0.98776215,-0.38219357,-0.20083123,-0.3184694,1.4486655,-1.749056,-0.90802234,0.7314234,2.0549042,-0.86401486,1.0121303,-1.1501211,1
2.1289356,1.8098762,1.2692012,-0.41923523,-1.363598,0.67429423,-0.8980467,-0.6638475,-0.78194386,-0.7287723,0.14452572,0.062739894,2.5186021,-0.24508111,-0.100425445,1.3369945,0.2248847,-0.09872323,-0.1335586,0.19398388,1
3.4930558,3.1450613,2.991254,0.46687973,0.21076109,2.0381587,-0.47446492,0.69823456,1.1742132,1.0443066,-0.7623934,2.8151243,1.6705403,1.059982,-1.0064301,0.979771,-2.3114312,-0.23221162,0.10666861,-0.44920442,1
4.101584,1.9034692,0.9984977,0.7531305,0.3984167,-1.7532177,1.3379552,0.10128878,0.9852559,0.41052598,-0.33686012,0.42424726,-0.10075685,0.29079467,0.6012598,0.14691237,0.4651102,-0.37208238,-0.57143396,0.7748363,1
3.9684668,1.2822144,2.274884,-1.4090744,1.8047158,1.1460252,-0.5838047,-0.35289893,1.209263,0.17592335,0.6327917,-0.9862054,0.5769121,-0.1485858,0.29884905,-0.39751163,-0.21097413,0.10387732,-0.58513343,2.2683039,1
-1.0636507,0.99092036,0.54346913,0.7609191,-2.5005562,-1.6869397,-0.54845,0.9202447,-0.26403388,-0.304805,0.015787413,-0.8410073,0.47005928,0.19199239,0.502405,1.5161787,-0.2301781,0.11017541,-0.9854393,-1.2526741,0
-0.016282964,0.5939863,0.9301373,0.5753523,0.2543546,1.6848737,-0.31208128,-0.18963684,0.28324902,-1.1839043,0.68794835,0.0714451,0.09022213,0.5427995,0.37590715,0.4110397,-0.38968107,1.5694742,-1.4621551,-0.6855804,0
1.9657798,1.0790377,0.21311736,1.6440554,0.64250195,-0.6313487,0.69717556,-0.16052516,-0.2909985,-0.96008575,0.017240768,-0.6323068,-0.97218484,0.9555939,-0.8222718,1.404539,-0.714652,-1.5029619,0.52505493,-0.4467754,1
0.9374628,2.0544252,0.65380764,-1.9891852,0.67703646,1.488995,-0.39470357,1.2116385,0.80204266,0.66723704,-0.16970403,-0.5961329,0.344122,0.648015,-1.2606267,-0.32429135,-0.18933405,-0.28219298,-0.67510664,-1.3326304,1
2.2140195,1.521992,1.4869561,0.6493323,-1.3686204,0.2803932,-1.7937303,-0.06624623,-2.2556014,-0.88985753,-0.021948025,-1.4250118,-1.4185361,0.98189443,-1.5955764,-0.11883487,1.4760411,0.14242195,0.028943436,-0.7135466,1
-0.7189954,0.32329136,-1.7558162,1.0127223,0.20757024,-1.7477889,1.0260243,0.6792435,0.43908888,2.236263,0.09633622,1.5301613,0.025511404,0.4524261,-0.55334264,-1.8853225,-1.8265847,-0.084447086,-0.23725663,-1.1799701,0
-0.28603366,0.94120175,1.5316553,-0.692142,0.39291674,1.739229,0.7500028,-0.76946497,0.10139779,0.18477334,0.63746065,0.039062433,0.48363042,1.0196861,-1.0518209,-1.3206047,0.6088265,-0.15327641,0.86311096,1.0876741,0
-1.8592671,-0.34596908,0.11559303,-1.0237103,-0.47296473,-1.2786785,-0.43859446,-0.9660317,0.34462395,0.90242016,0.40874538,2.5977452,0.9388638,0.9013498,-0.08210259,-0.30685756,1.2731075,-0.25302994,0.03492124,-0.17218377,0
3.0582392,2.691242,3.0240445,-0.30375227,0.18215986,0.3313659,1.4642026,-1.786151,0.011445452,-0.6430687,-0.5325285,-0.85048974,0.53912127,-2.450737,-0.13845555,-1.8215433,-0.69250655,-0.21374327,-0.40564173,0.68114805,1
3.7679462,3.7578735,1.9522021,1.1610847,1.4639469,-0.47626477,1.2330934,-2.175686,0.2977057,1.6054615,0.0993164,-0.19038948,-0.19542576,1.4684643,-1.5916792,-0.3910031,0.84231704,0.3178911,1.18687,0.6822618,1
2.0464044,2.3811786,0.64013207,-2.0171902,-0.6115092,0.07989505,-0.8116286,0.17438039,0.058527414,-1.8601102,-0.53967917,0.94103783,0.48651442,-0.69645417,0.6189023,1.7551743,-0.42445716,0.7414354,0.5836033,-0.47738436,1
1.3854834,3.4503803,3.0483415,-0.27804238,1.2135416,0.5548585,1.2062128,-1.7925079,-0.40829155,1.5734385,2.6519797,-0.38977394,-0.4071837,0.68306196,0.34426045,0.53328156,-2.1622844,-0.23874092,0.8053491,-2.3543768,1
0.9008763,0.025811315,2.6104414,-0.92961365,-1.2009604,0.054981474,-1.240572,0.45159698,2.4139268,-0.3686987,-1.9430268,-0.45289564,0.4899617,0.39002097,0.83843815,-0.5937945,-0.28003407,-2.4519458,0.61405134,-1.3101695,1
2.7183404,0.92847425,1.8728497,0.95842737,-0.43718424,-0.73965824,0.0025800436,-0.64248526,-0.94181603,1.8665893,-1.854845,0.6538581,-0.13559987,-0.82583463,0.34740087,0.03440489,1.32053,-1.1345022,-0.51613927,1.0116024,1
-0.21382916,1.0378191,1.4555391,0.5621918,-0.6111321,-0.35099158,1.2232845,0.15521207,-0.20372437,0.38360998,-1.2842281,-0.23675284,-0.0785357,-0.09488298,-0.39426753,-0.3088003,-0.11396791,1.4602778,-2.2030954,0.6989729,0
-0.095632605,0.42926463,-0.16545893,0.5018078,0.95020705,-1.896197,2.0939395,0.1441217,0.109686054,-1.394216,-0.571003,1.359067,0.06867659,0.41575798,-0.46119162,1.9707673,-0.15326095,1.1305109,-0.15127067,0.34753639,0
0.3433323,1.4156339,0.97950715,-0.47406906,1.1590385,-0.99013853,-1.1835452,-0.29141802,0.3934012,-1.0222583,-0.07782997,-1.3847644,-0.26956156,0.9718368,-0.8435941,-1.2216661,0.37862483,-0.7875913,2.4228525,0.19198723,0
1.0157598,-0.8236085,0.6981048,-1.0060945,-0.17910819,-0.75227076,1.039705,0.3211516,0.117410235,1.3610618,0.01586542,1.0303868,1.8005962,0.14014877,0.25953487,0.95454663,1.4367557,0.12820452,-0.63743424,0.8665679,0
3.089955,2.6566682,2.6584585,0.2067665,0.26459217,0.70224506,-1.4495274,1.3296804,0.44997886,-0.8461354,0.18511398,1.31859,0.2902768,-0.7320565,-1.2744924,2.464893,-1.7389159,0.33691347,-0.58652896,1.04244,1
1.3019736,3.4080844,1.8346552,-0.22014369,-0.31326467,-0.5925936,-0.36870107,0.718354,-1.7217294,-0.74898237,1.4951394,-0.09043121,-0.5724321,-1.2747855,-1.1702327,0.98220414,-0.82261723,0.8045338,-0.98051465,-0.12574606,1
-0.07795522,-0.26258963,0.31769308,-2.1159003,-0.08851231,0.4451656,-0.83494264,0.21300152,0.15347748,0.19364887,-1.3448178,0.095171,-1.722279,-0.6294414,-0.0038598953,0.20834349,-1.2093034,-0.2841702,0.79454684,-0.979689,0
-2.162504,1.0206337,-0.70147157,-0.6390945,0.13060196,0.07725862,1.02154,-0.24184342,0.06830538,-1.6929086,0.6282146,-0.6913839,3.2310672,-0.21360488,0.42439508,0.63770765,-0.08867357,0.4367602,2.2554479,-0.7537528,0
0.2750125,0.49681902,2.9569783,-0.4790576,2.3319118,0.72711325,-0.6530256,-0.7785171,-0.44626743,-2.0644805,0.2777443,0.69352317,-0.96732944,-1.5515772,-0.91055554,0.9972273,0.80322105,0.21533714,1.6418699,-1.6890879,1
-0.2172456,1.0512823,1.0305052,0.8037549,0.72391766,1.3194927,0.7611684,-1.1544145,-0.454837,-1.6952503,0.9963146,1.1945837,-1.2203704,-0.37996995,-1.7554251,-0.121015035,-0.82699615,-1.1677094,-0.02476585,1.8818486,0
0.78624856,0.239331,0.19216424,1.8783242,1.2586392,-0.3106633,0.501177,-0.99859154,0.02475837,0.76421356,1.0203508,-0.6401341,1.0017565,0.14844063,-0.2885294,1.9092807,-0.3603381,-1.1079646,-0.67243344,0.7256622,0
-0.995573,1.3204298,-0.61274725,-0.075072855,2.210147,-0.88250023,-2.0200562,1.367489,-1.4003154,-0.8124074,0.72873276,0.688681,-2.3739686,-0.34309155,0.85219306,2.0285153,-1.2388371,1.0681385,-0.6619927,1.0416253,0
1.477938,1.5696788,2.3471234,0.9542442,0.57030827,-0.42923012,-0.5022645,1.7789816,0.27719736,-0.47547442,0.53805405,0.62283033,-1.3534192,0.48627427,-1.5064125,-0.64485306,-0.9862824,-0.12917522,-0.4371,-0.2001564,1
-1.9036896,0.41494384,-0.8605516,2.2835128,-0.3996399,-0.25781137,0.69504684,1.3224937,-1.1776174,0.5730465,0.96627,0.1846606,0.1646253,-0.51194227,-0.32217923,-0.107772686,-0.42591912,0.88807535,-0.8718474,0.85547596,0
3.8460808,2.1695426,0.17022991,0.61219704,-0.643716,-0.52765876,0.36196038,1.1054065,-1.661376,0.05757262,1.9917465,-1.0989809,-0.20040826,-0.6159918,0.703325,-1.2504774,-1.5704826,0.8320365,0.2386583,-1.1861948,1
2.4498088,0.51788116,2.8820007,0.27828678,-0.7146613,-0.58015424,-0.45919377,-1.0750093,1.3399848,1.163143,-0.401263,-0.31450874,-1.1229299,-0.16061786,0.48924577,1.1811931,-0.8961303,-1.6847408,-1.0071479,0.5562147,1
2.474772,2.792097,2.0013053,1.6157061,-1.5856588,-2.490382,1.3532225,-0.7957868,0.13759081,0.13439007,0.32681745,-0.47372377,-0.95186645,-1.0318716,0.6036638,0.7714987,-0.25008982,-0.5967993,0.5686709,-1.4816225,1
1.9408307,0.94344187,0.08126105,0.8299014,0.6306637,0.23505443,-1.8902555,0.4109501,1.4558858,-0.5552188,0.958649,0.84903544,0.29407415,0.17016484,0.5598455,0.41583192,1.8908604,0.9667552,0.7071124,1.0571934,0
0.6989305,-1.5897509,0.12398223,-0.61956936,0.32796952,-0.55671096,0.5911182,-0.42111823,1.6976832,1.6500701,-1.446737,0.32287148,-0.4618795,0.25201407,0.5866895,-1.2787517,-0.9736054,-0.84916574,-0.55141795,-0.5222548,0
0.78789806,0.71355754,-0.63041914,-0.31962606,-2.3696716,2.0197146,0.018069053,0.9926032,0.7931711,-0.036067754,-2.3819106,-0.55793,0.35361466,0.06050926,1.0403748,-0.0019613393,1.8420653,-1.0596446,0.51768005,-1.0289339,0
3.432364,1.046612,0.20313907,-1.4863158,-0.47206673,1.5586367,0.7413911,0.4468852,-0.06506565,-1.1263157,-0.93280554,-0.55175143,-0.6423597,-0.6567697,-0.9514136,0.006081232,-0.75125617,1.1316354,1.1215736,0.6010202,1
0.47671387,-1.0611353,2.5315614,-0.28159305,0.7937136,0.83296996,-1.0412071,-0.6278478,0.3979101,-1.5460737,-0.08937508,-2.3951025,0.010134357,1.3752017,-0.0024052553,-1.4632543,-0.55286384,0.61511636,0.16679363,0.4519326,0
-0.18112771,-0.2746927,0.36615768,0.067942634,1.0271728,-0.46987206,0.048742272,-0.14521837,2.273964,-0.7529969,-0.38462508,-0.95743215,1.303835,1.377955,-0.21689808,1.1855938,0.3281016,0.70202065,-0.99485356,0.16137768,0
1.8635033,1.9685187,1.0460359,0.9510633,2.4330084,0.78576624,-0.6616832,1.213011,-0.07430685,0.48877576,0.11849392,-0.708786,0.30850074,0.96687454,0.73875564,0.47993046,-0.20064358,-1.6589673,-0.047394868,0.55428874,0
0.3594687,1.7327098,1.8648989,-0.9146668,0.76041675,0.9441918,1.8141392,-0.02819809,1.2915119,-0.81925434,-0.37119037,0.67948115,-0.6560346,-0.16217625,0.83955604,-0.0060473387,-0.9196381,-0.5895523,-0.2733967,0.5875485,1
2.193358,-0.6493131,2.7459912,0.64544404,-1.065542,-1.1333039,1.3510932,-0.24059668,0.75357574,-0.6939712,0.6552756,-0.922853,0.42228502,0.3568954,-2.0645938,0.12397736,-0.71861446,1.0930052,0.23519579,-0.24730022,1
4.0371346,-0.10350287,3.8870091,1.8754506,-0.38968924,0.8883976,0.48536438,-2.4851894,-0.11152261,-1.2650474,-1.3562254,-0.2864703,-0.2517857,1.2158167,-0.7524943,-0.39481634,1.3673342,-0.18370174,-0.5131433,0.856856,1
0.5217649,0.59099513,1.1647879,-1.2476718,-0.58188343,1.998337,-3.034457,-0.67281896,-1.1834369,0.071018316,0.604939,1.106962,-0.41038388,-0.9227862,-1.4512697,0.047924954,2.1272986,-0.58769697,-0.07178054,0.13619189,0
2.0954342,3.222961,3.1690392,0.81826717,0.96053404,-0.6852346,-1.1478997,-0.6773383,0.2804133,-0.32457402,0.56909144,0.10821938,-1.3393202,1.2407776,-0.5113226,0.7863021,-0.8476064,-0.88104486,-0.9290045,-1.4318446,1
-1.4167353,0.8716847,-0.68677145,0.3459288,0.10176201,0.88005954,-1.0184798,1.0608442,-0.9058519,-2.7424197,0.1902554,-0.8751814,1.499818,0.30098894,-0.08518737,0.20156911,-0.49737102,1.6842794,-0.54812115,0.4633041,0
-0.82783055,0.49272493,-0.99628305,0.22860433,0.06481751,0.5488458,0.468131,0.029113406,2.0394912,-0.018288199,0.039168853,-0.08522639,0.202602,-0.28607282,-0.36826608,0.7520616,-0.04839856,1.0540043,-1.8938855,1.5228181,0
3.4135303,1.748276,1.8821822,0.6406825,-1.0263588,0.038402982,0.15516114,-2.044002,0.3479687,-1.3522472,1.0829662,1.3380595,1.5105525,-0.32243496,-0.33642644,-1.9762816,0.68019694,-1.5086565,-1.4491354,-0.30373776,1
1.4125524,0.8379691,2.006812,0.88147044,0.539498,0.18944356,1.1469109,0.12762082,-0.5266655,-0.7700701,0.552348,-1.1010432,0.34881178,-0.4283658,-0.8379802,-0.8552493,0.9653441,-0.8575628,-0.27921855,-0.46866378,1
1.0502852,2.0293708,1.1495838,-0.37564626,0.3422595,-0.9096937,0.210423,-1.7570896,0.23528528,-0.055182025,0.44075215,-0.01231987,0.8350565,-0.7634943,0.7564726,0.47231627,1.0894923,1.1566949,-0.95190907,0.5170327,0
1.3525971,2.9593816,1.1065924,-0.3800234,0.21755409,0.7384788,0.3713027,0.76563555,0.012480571,0.24409847,-1.7668161,1.0260901,-0.291171,-0.4304372,1.9368081,-2.708831,0.095289335,-2.2398677,0.33950186,-0.6991212,1
-2.9431574,1.5801959,-1.0490359,0.9487384,-0.9746661,-0.46428025,-2.2835932,0.42464086,-0.57393414,-0.36655945,-0.09502636,-1.648014,0.6911022,-0.56350017,2.2951968,-0.47959715,-0.3895726,-1.3565837,-1.6136098,0.8776869,0
1.0522766,-0.07433373,0.3620602,1.2418659,0.28946558,0.4848162,0.08726657,-0.6525148,0.3854527,1.8647493,-0.5204204,0.8674659,0.18136725,-0.58978856,0.89528036,0.7789943,0.580394,1.7486156,1.8355472,0.053967092,0
2.4121687,0.37233782,3.4929202,-0.073033005,-0.60883534,-0.9334214,-0.9405425,1.7587187,0.89827836,-1.4879893,-1.4475553,0.12186517,-1.0164616,-0.25205803,1.5530219,1.0694172,-1.7113795,-1.0111173,0.24569538,1.1297667,1
-0.8307319,0.8595921,-0.21418159,1.7520636,0.622415,-0.19326214,-1.4946667,-1.0614544,-2.525226,0.27224717,0.6660351,0.7164561,-0.6139922,1.2800752,1.5835598,-0.66536456,1.1815119,0.13985875,-0.5267626,1.2311962,0
-1.2153841,-0.99387574,-0.15546916,-0.22853486,-1.6433036,0.4906642,-0.78051263,-1.3093495,0.64967173,-0.42940965,1.0575687,0.4592403,-0.19795202,1.0979742,0.42036986,-0.01972662,0.51171386,0.54425806,-1.0943913,2.3581886,0
2.5859244,1.8873583,0.20259857,0.12853557,0.17181051,-1.1498015,-1.0395628,-0.89929515,-0.2950956,0.21329919,-0.22298256,0.30275306,0.6752752,0.54288805,0.36410144,0.2856869,0.28919062,-0.1467636,-0.65983206,-0.09316636,1
3.1714342,2.4471984,2.4675865,-0.47520036,-0.2164618,-0.21264403,-0.60706156,0.8939472,-1.8405931,2.0220077,2.073884,0.050007276,0.4052014,0.84916276,-0.7579372,0.56760263,1.3190594,-1.8027177,-1.4406716,0.7501979,1
2.2482,1.4130924,1.6325469,-1.1269716,-0.41019812,-1.3203548,1.3087224,0.13326322,0.10655276,0.66664296,2.7902129,-1.0524914,-1.8422209,-0.030686585,-1.8267282,-0.3386623,0.8744883,1.5279926,-1.5657636,-0.9432728,1
2.8817406,2.5536757,2.770522,1.4751161,0.7285986,-0.119873494,1.0619832,0.06980752,0.27471808,-0.49422333,0.1567553,-1.6296284,1.0347292,-1.0091237,-0.8880604,-2.3265398,-0.8225018,-0.95841485,0.21728197,-1.294536,1
2.0742216,1.1196265,0.19958556,0.23811473,-0.21923986,0.039936632,0.8301926,0.0075340467,-0.33296463,0.9226153,-0.32568857,-0.50459516,0.66956174,-0.78002286,1.1672337,0.16039926,1.5689887,-0.059901774,0.9482609,-1.6391572,1
3.800375,2.4890044,1.3142527,0.86492914,-1.2671689,-0.49733144,-0.8510892,0.91999626,1.2483289,-0.4489505,-1.2714193,-0.9768744,0.09207262,0.029281542,-0.34009016,-0.8297028,1.628425,-0.6200009,-0.83285034,1.1473273,1
-0.29135475,1.002984,-0.63443017,0.5060832,0.73519397,-1.1162955,-0.53407377,-0.9048346,-0.5280259,1.6010792,0.25689384,1.94803,1.4827751,1.1308901,1.4543805,1.15993,1.704519,0.5446605,0.68632245,0.6579291,0
2.078817,2.645893,3.2175207,-0.60041225,-0.85724086,-0.55101633,1.3567388,-0.23711939,-1.1041342,-1.0385349,-0.9038289,-0.71287227,-1.3989502,0.6056139,-0.18933511,0.5344514,-2.297422,1.0724247,-0.08211378,0.50001436,1
4.039607,2.167563,4.07132,-1.8797243,-0.31756333,-1.8034672,0.31439933,0.07650209,-1.0921814,2.173509,-0.35943112,-2.206185,0.6801851,0.69567716,-0.47949314,0.78836375,-0.9502447,-0.41714528,0.39370525,0.92433614,1
-0.2330789,0.008654207,0.19951971,-2.0463896,-0.2795606,-1.9805663,-0.8416176,-1.4223953,0.5282567,-0.7309275,1.2379024,-1.8472322,-0.2435008,0.08454826,0.4900725,2.1535914,-1.9667252,-0.75757366,1.9969865,-0.92107856,0
0.43288833,-0.44869912,-1.1532439,-0.81553686,1.9776238,-1.1665541,-0.29821566,-0.25463408,0.91634196,1.1288866,0.10775353,-3.18973,-0.8892318,-1.1980193,1.1586819,-0.9210549,1.6834924,0.40818897,1.1347978,2.2557712,0
-0.95269436,-1.1288785,0.42773512,0.95407635,-0.6648833,0.03638636,1.2170382,1.1180599,-0.5817742,0.27134314,-0.93571645,-1.4499617,1.3582236,-2.1332042,0.19099231,-0.37029436,0.5487601,-0.684997,1.1416167,-0.22222346,0
3.9697247,2.0185702,0.90989935,0.5425645,0.41759214,-0.10701062,-0.74835867,0.86063665,-0.9652216,-0.8600165,0.5274727,-0.21081915,-1.9647679,-0.961888,0.40584755,-0.26975036,-0.101098225,0.2620443,0.45630056,0.11611071,1
-3.3368626,0.43584323,-0.27560425,0.030631408,1.067693,-1.0724617,0.07026387,0.47704357,-0.30952963,-1.3090748,-1.2038963,-0.034548927,-0.62035745,-1.9278202,-0.7981223,-1.3005714,0.7483963,-1.4842725,1.4203997,2.159717,0
1.7776946,1.1859412,2.9034786,1.0840086,-0.4924214,-0.43974587,-0.43159637,-0.85169035,0.9114986,0.15542449,-0.7253414,0.064614564,-0.37832308,2.5034907,-0.24880126,0.74019593,0.43470308,-0.15064691,0.44026136,0.21049026,1
5.0050535,1.7026225,-0.64708316,2.189041,-0.50964123,0.08646606,-0.54377675,-0.5989162,-1.1186619,-2.0024865,-0.71749043,0.5142484,-1.6464173,0.5053435,2.3197474,0.2867957,-1.3894751,0.40251315,0.95761144,1.3042299,1
2.7059805,2.404153,2.809926,0.60226744,0.31834957,-0.6388511,0.95442146,-0.5358242,2.6024806,-0.6398225,0.8025815,-1.2775112,-0.47673386,-0.5892191,-1.3672653,-0.574409,0.36037582,-0.24740547,1.1929674,-0.93141323,1
3.2156048,1.207139,3.0888941,0.78336877,1.0130037,-0.16136774,1.3293569,-1.6599671,0.4462862,0.13822456,0.8339872,-0.07573696,-0.98404986,-1.0918467,-0.011809569,-0.26011643,0.8569247,0.9538423,0.04782708,0.02566753,1
3.5828936,1.5547739,1.7555655,-1.322741,0.8785667,-0.089813344,1.1368543,-1.2070132,-0.49141383,0.9460751,0.32619014,-1.1831298,0.9225592,-1.3047944,0.8279603,-0.97965044,1.2114755,0.11289042,0.34405118,-0.08104255,1
0.078808196,0.57402664,0.94639724,-0.06296828,1.4623084,-0.7361381,0.8606592,0.5641753,1.2334005,0.12092157,0.3294242,0.31809524,-1.2159216,0.3938268,3.2699068,1.6091709,-0.7798838,-1.8005203,0.05218415,1.0833279,0
-0.047515348,2.3802629,-0.5395121,0.22497262,-0.108624786,0.731414,0.79991984,1.1886349,-0.12393416,1.2577922,0.34498227,1.3597198,1.499646,0.018306144,-0.6739013,0.20368153,0.990644,-1.5050443,-0.49483463,0.6825957,0
-0.069621086,0.76555216,1.3466899,-0.08348795,-0.32181013,-0.30289742,-1.3310996,1.7697647,-0.60787404,-1.9030242,1.1352524,-0.77508664,-1.212095,0.67800725,-0.51885265,0.16848649,-0.6335573,-0.46293268,-0.9925753,-1.2140162,1
3.4626822,-0.3369205,-1.2220864,1.1304588,0.26651666,0.017412554,-0.48791513,-0.40652415,-0.2973831,1.1365365,-0.24836475,1.1439722,-0.053665917,-0.2051454,-1.0213383,2.1447265,0.014978016,-0.0012220392,1.8588688,0.4165061,0
0.5183547,0.5507966,-0.5333621,1.2167598,-1.4163536,-0.97674054,-0.7770468,0.25125855,-0.015837548,-1.8626902,2.3173985,0.7598339,-0.49097925,0.43333456,0.4469875,-0.33013842,0.39386192,0.4056056,1.0914196,0.06906076,0
0.31276914,0.28219903,-0.19268472,-0.76951146,-0.80404246,-0.46484637,-0.23586433,1.0058919,-0.37928945,-0.3326108,-0.29237503,-0.047901776,1.6981813,-0.37914366,0.56111157,0.3497007,0.0620741,-0.95811164,0.52366525,-1.925637,0
-1.0294218,-0.050534904,0.016206667,0.08407113,1.3912281,0.63016874,0.16886939,-0.33592469,-0.3253769,-1.1345046,-2.1074839,-1.2752795,1.170844,-0.7117134,-0.52469903,1.0210475,-2.6419194,-0.5860119,-1.0979228,0.2935783,0
3.075181,2.3728743,3.467935,0.55399543,0.24893978,2.433387,-2.127947,2.2007089,1.7419347,-0.14844638,-0.70704246,-0.65829355,-0.2885297,1.1963565,-2.4667747,2.0097353,-0.0009322986,1.1767946,-1.229601,0.7236417,1
0.37786797,1.055084,-0.4510647,-0.38265643,-1.235062,0.7640931,1.3425509,0.28231376,-2.6793573,1.3567121,0.11913356,-2.6543944,-1.703274,-1.0536668,-0.0004094494,-1.0214998,-0.8899492,0.9139286,1.1873848,0.94948286,0
-1.6448662,1.4340675,-0.23816495,1.962553,0.26027703,1.2163944,0.55614704,0.4328367,-0.36809164,1.207459,0.93099505,-0.3310694,-0.44035724,-0.7124484,0.8175519,0.23634489,0.28766268,-0.36050028,1.4577966,-1.4889071,0
3.3004189,2.7816386,1.642291,-1.4498547,0.38251287,1.1964895,1.771977,0.65710926,-0.61372954,0.69330543,0.5005303,0.3218559,-0.8846361,0.59846616,0.46990377,2.4276643,0.087503314,1.6953707,1.391306,0.049942058,1
3.7554767,1.0163276,1.7675427,-0.5357789,-0.15753333,-2.0042872,1.7993793,-0.30450645,0.78695,0.24532685,-0.27162743,-1.2771448,-0.91405624,-0.2356712,-0.4746413,-0.97378486,-0.6870927,0.46115807,0.8768881,-1.1664727,1
1.6381876,2.0147374,1.7962586,-0.3662473,0.92239875,0.18481317,-1.6231539,-0.79949176,-1.6610835,-0.17918533,-1.3281167,-1.7611064,-2.0552459,1.9844023,-1.3653665,-0.31565762,0.059479084,0.11904412,0.62089217,-0.051007867,1
-0.4624671,0.7108092,0.45016688,0.05070873,0.64089096,-0.6257372,-0.20079674,-1.3258191,-0.24493349,-0.6381488,1.055359,-1.4624563,-0.47522673,-0.524173,0.67080694,-1.2763776,0.0037209822,0.07865339,0.9236786,-0.8548942,0
-1.3162693,0.9661144,-1.1540788,-0.52273905,-0.23861925,0.61574435,-1.5417567,-0.29611242,0.02604281,-0.86103165,-0.35761854,0.889049,-0.50707555,-0.3639495,0.88560927,-0.21811074,1.3383405,-1.6383872,-0.27338585,0.7762909,0
