src_port,dst_port,protocol,packet_size,packet_rate,byte_rate,flow_duration,total_packets,total_bytes,tcp_flags_syn,tcp_flags_ack,tcp_flags_fin,tcp_flags_rst,entropy,conn_state,src_bytes,dst_bytes,wrong_fragment,urgent,label
54465,23,6,177.72283591608218,26.954551041996453,8856.622303493323,1.5739733374156215,32,5027,1,0,0,0,4.46368444910909,1,2021,1043,0.0,0.0,4
65112,22,6,179.00707609564355,60.67666491625033,9895.95322286202,0.5,27,5048,0,1,1,0,2.8095594803667865,3,2007,1014,0.0,0.0,4
60712,22,6,149.19252357632124,10.0,10212.060102269632,1.2567270721444044,24,4987,1,1,1,0,3.2147110301595685,2,1984,996,0.0,0.0,4
53438,8443,6,151.94465452871293,2.177791271771165,558.8387846342524,26.622764019063244,28,4992,1,1,0,0,6.230137479003795,1,2030,2901,0.0,0.0,3
64397,445,6,134.20295637847292,29.24163394091547,9539.65434267658,0.8044504761195953,26,5051,1,0,0,0,2.5592450176627404,3,1999,1025,0.0,0.0,4
56524,842,6,47.53785392812206,100.15675543463267,7232.148890183477,0.28789491651918225,1,241,1,0,0,1,3.7957578142681676,2,89,46,0.0,0.0,2
5545,80,6,49.20319967457017,221.77172403796428,25982.351765676303,2.5759404235931376,1006,99953,1,0,0,0,1.4666444462645538,2,5076,528,0.0,0.0,1
56684,1433,6,576.4002503799531,20.687078089927365,18085.750691602527,5.890186231784947,50,50182,1,1,0,0,4.938558678561802,1,29809,19849,0.0,0.0,5
63710,8443,6,153.79342690399332,1.6493759894482751,979.4207197734734,28.669809460683844,16,5132,0,1,1,0,7.071556979442181,1,1979,3059,0.0,0.0,3
60535,3389,17,382.2472927586408,15.087506145420907,7150.351871336918,56.58068756562299,49,49879,1,0,0,0,3.254714582557067,2,25047,24705,0.0,0.0,0
11820,443,17,41.533211721416464,323.44307160561385,12407.641759124672,4.420270879753042,1033,100056,1,1,0,0,2.7459284664184254,3,5032,486,0.0,0.0,1
61290,53,17,77.96826092148541,377.06300009490116,63354.20824300204,0.6438787249809204,1018,100323,1,0,0,1,1.37512934106672,2,5054,533,0.0,0.0,1
31032,80,17,47.4911221031153,100.0,14085.12005393005,0.3076941687157715,1043,99673,1,0,0,1,1.963782796497167,2,4998,491,0.0,0.0,1
53645,3389,17,449.52399130711007,6.320707753385825,2297.1084702160574,46.70988762118898,44,50372,1,1,0,0,3.3270095845487546,3,24996,24809,0.0,0.0,0
59504,8080,6,980.4052563670912,12.945284737029338,3359.517341102597,34.15189534327426,48,50175,0,0,0,0,3.7014722867518017,1,24975,25111,0.0,0.0,0
64574,3389,6,375.42590071534323,14.56217624629583,1532.0329411652947,78.33399464131699,43,49634,0,1,1,0,3.3021998133771464,2,25049,24908,0.0,0.0,0
56929,80,6,540.9098792181491,9.323785521839843,7406.225292861609,13.409768147960822,52,50062,0,0,1,0,3.3286467231933683,2,25021,24685,0.0,0.0,0
54494,3389,6,80.9470843190647,23.158843879103227,9806.445185980023,10.327109659095502,42,5042,0,0,1,0,2.164559030122307,2,1970,1022,0.0,0.0,4
54680,967,6,69.430897349366,75.30699971656004,7131.549136383128,0.12268417243486524,4,196,1,0,0,0,4.5736746871457346,2,114,50,0.0,0.0,2
65499,516,6,61.97669223516059,39.9299223866404,6606.570674660454,1.0730800722823606,3,228,1,0,0,1,4.7431949762717664,2,98,33,0.0,0.0,2
50012,80,6,662.7727816247211,16.030766978352958,4793.953597205568,10.654352627910576,56,49982,1,1,1,0,3.1486711274416743,2,24963,25319,0.0,0.0,0
18689,443,17,68.13435784400833,167.13244225198176,67856.45589962683,0.9858419547118715,943,100065,1,0,0,0,1.4283421868362576,3,5085,538,0.0,0.0,1
64140,3306,6,1064.2217795543284,18.63123372622432,26007.13574039198,2.3525384998390604,56,50131,1,1,0,0,5.294605833877263,1,29951,19982,0.0,0.0,5
51963,3389,6,674.6317097238298,4.127647366166416,5130.536390685107,59.695239441301304,65,49981,0,1,1,0,3.269924519161796,1,24794,25163,0.0,0.0,0
50808,80,6,614.2767905430985,25.956368377984866,15961.240325338846,2.0656856760703097,37,49839,0,1,0,0,5.522221103759554,1,29996,19838,0.0,0.0,5
64233,3306,6,1079.7053077361197,22.83461472246641,16067.288064424803,20.50739589439098,48,49584,0,1,1,0,5.574561385506208,1,29765,20026,0.0,0.0,5
59332,53,6,55.544345587057634,100.0,141157.51357694448,2.013363856416371,988,100385,1,0,0,0,1.977877334700756,2,4883,495,0.0,0.0,1
62697,8080,6,598.2809134038995,10.392146995093213,4591.0900406295505,175.9471176565538,44,49416,0,1,0,0,3.0470174293411505,3,25124,25024,0.0,0.0,0
60987,8080,6,448.1499114839549,1.185837580786524,5815.85003502857,26.197766927089926,50,49917,1,1,1,0,3.4238510107529265,1,24822,24773,0.0,0.0,0
60926,23,6,111.9696966922302,41.742111136797334,13719.503077882267,7.401281287863165,25,5062,0,1,1,1,2.3455336249263063,2,2004,953,0.0,0.0,4
63131,635,6,64.61500233982923,73.4765747454721,7137.89003696587,0.09476853071420206,6,216,1,0,0,1,4.53314257316856,2,112,63,0.0,0.0,2
61087,22,17,436.7804263126946,12.39044998313728,4517.171179159588,13.586386232999525,48,50133,0,1,0,0,3.4518266842528535,2,24804,25167,0.0,0.0,0
57714,53,17,51.36434042659043,111.77211958557254,65856.74959093472,6.025417775385978,1017,100432,1,0,0,0,2.190026949994251,2,4971,520,1.0,0.0,1
49516,1433,6,700.9655367813472,20.158992950031557,15618.153816997514,17.902428813598885,50,50018,1,1,0,0,4.851577358087815,1,29738,19987,0.0,0.0,5
60646,443,17,254.54804381582852,14.187813516791863,3669.0291706195694,207.53721415837893,58,50217,1,1,0,0,3.4611136498677917,3,25172,24728,0.0,0.0,0
51401,80,6,787.1064391915106,17.185578318982117,17695.203516325695,7.3376715571163675,53,49822,0,1,1,0,6.54036589605269,1,29983,19766,0.0,0.0,5
60464,3389,17,493.2626946182568,18.964612956654364,9375.299749100039,97.6370710349663,48,50091,1,1,1,0,2.9807218469820578,1,25257,24798,0.0,0.0,0
62672,3306,6,815.5520801285612,18.70993888771907,21103.796377372208,2.193544937531122,44,49841,0,1,0,0,5.535271797675346,1,30061,20072,0.0,0.0,5
60941,1433,6,1176.3414748678128,21.63924194700862,23956.981423421345,4.176104190863353,52,49635,0,1,1,0,5.129989857940568,1,30141,19825,0.0,0.0,5
49601,23,6,119.24011347695847,56.79467045259895,11117.322138432482,4.7986609227457215,22,5040,1,0,0,0,2.196549493109621,2,2003,1043,0.0,0.0,4
60801,21,6,136.1874557757062,45.02467389158038,7226.13086700931,3.8113430067337735,24,5033,0,1,1,0,2.453355017246623,1,2047,974,0.0,0.0,4
49257,1433,6,1174.2575682158904,31.734998916137712,27285.113822624135,1.0,47,49922,0,1,0,0,6.857488029447493,1,30260,20160,0.0,0.0,5
55705,443,6,940.4976369231848,27.503554321362948,13987.526837871112,4.062333058888248,68,50273,1,1,0,0,6.0771932877404575,1,29982,20301,0.0,0.0,5
58191,3306,6,883.5220290050358,28.508873066909494,28535.486278986587,3.17160934051525,60,50262,0,1,1,0,6.40508397298797,1,30341,20432,0.0,0.0,5
65473,23,6,170.26162818258211,75.80925449878674,11658.989919977314,1.132597763914405,31,5091,0,1,0,1,2.830390703343441,2,1936,1052,0.0,0.0,4
61373,80,6,514.841242760031,4.8059908599872205,5510.546774827126,5.795080579248406,46,49888,0,1,0,0,3.9052889601650023,2,24791,24933,0.0,0.0,0
54744,8080,6,467.20782407961576,10.368850539434431,500.0,10.873198566904074,41,49704,0,1,1,0,3.867860655509444,1,25181,24798,0.0,0.0,0
4623,80,17,52.46071350039124,100.0,10000.0,0.15003806340444067,1007,100194,1,1,0,1,1.882485248209792,3,4980,514,1.0,0.0,1
57118,724,6,42.415740573521944,122.5812554859534,2293.047233104887,2.0,6,181,1,0,0,0,4.057243004491845,2,108,56,0.0,0.0,2
6655,80,17,81.42070470621532,1341.25040806154,32570.21306918696,2.7968164830748545,1039,100151,1,0,0,1,2.0593116046010334,2,5063,497,0.0,0.0,1
54687,22,17,862.3960248269743,6.876052265329737,3003.9403256405594,17.066022867427346,51,49561,1,1,0,0,3.283978092877613,1,25105,24999,0.0,0.0,0
50541,31337,6,249.43373997874104,2.7106968339888025,187.37875530030226,30.152570040773153,18,5053,0,1,1,1,5.166977344229798,1,2092,3106,0.0,0.0,3
41581,80,6,48.40229975874583,721.0118645096821,10000.0,1.7053296996029186,988,100302,1,0,0,0,1.225863352114251,3,5006,518,0.0,0.0,1
62524,279,6,55.49189710088822,40.94466312013087,8011.761004647321,0.41882916841728574,1,201,1,0,0,1,4.862443478797858,2,113,49,0.0,0.0,2
64743,93,6,71.41704178968148,99.03404482205076,6053.54146551007,0.01,2,194,1,0,0,1,4.514285896962263,2,100,45,0.0,0.0,2
62420,1433,6,697.8051859776666,21.54010450959388,16590.08803660102,29.943272146523334,49,50502,0,1,0,1,5.670868956160509,1,30085,19776,0.0,0.0,5
60788,80,6,149.37859061235696,7.1977592425523795,7025.092002107674,78.30751833758383,44,49635,0,1,0,0,3.9846152938059873,3,25000,24533,0.0,0.0,0
55131,31337,6,233.46087434667626,0.5,565.3290198773121,23.193039493953332,16,5086,1,1,0,0,6.437396193489975,1,2021,2991,0.0,0.0,3
19608,80,17,62.15948415343548,771.5837703284141,207309.74832014777,0.1,1035,99740,1,0,0,1,2.1609995654669136,3,5001,510,0.0,0.0,1
62167,283,6,54.0087360045895,51.50385887703048,5510.732936633415,0.07465091857097071,3,182,1,0,0,1,4.12925664472453,2,105,47,0.0,0.0,2
57395,1433,6,1266.5303972164659,16.538379317265576,18750.46563935073,1.0,57,50448,0,1,0,1,5.547289712069958,1,29962,19818,0.0,0.0,5
38875,443,17,42.95424727386351,234.99553061962834,11091.577472758134,0.8426186456574852,977,99672,1,0,0,0,1.7513206730391655,2,5049,465,1.0,0.0,1
49692,4443,6,149.47878067881888,0.5,232.5736098641035,43.073888205042266,16,4986,0,1,1,1,5.702487811722606,1,2022,2997,0.0,0.0,3
54710,8080,6,207.85124086173946,3.080466160071235,872.4783936407573,42.18741229007503,20,5008,0,1,0,0,6.775270004756156,1,1981,3023,0.0,0.0,3
60207,3306,6,799.7353895557363,28.631786919213006,18994.796451291466,5.497557326867716,36,50231,1,1,0,0,5.409460881826327,1,30211,20020,0.0,0.0,5
52314,31337,6,202.80907583903706,3.590495740975375,602.7104393725783,28.76837050672513,25,5148,0,1,1,0,6.07163999804567,1,1946,2995,0.0,0.0,3
50003,22,6,225.64573292192358,46.2808159765861,12340.01788297491,3.863535531385475,19,5120,0,1,0,0,2.9675454583981438,1,2026,962,0.0,0.0,4
63409,80,6,547.0399657709402,10.607525057008578,8963.383612800058,4.385988396040301,59,50006,1,1,1,0,3.2375935831588554,2,24934,24998,0.0,0.0,0
63887,8080,6,819.6248840568946,27.24554504456984,18709.460308351718,10.88539609513321,59,49617,0,1,1,0,6.080918259593032,1,29934,20072,0.0,0.0,5
62925,80,17,548.0045475370092,2.004317567764936,5099.157040969413,30.305891610166757,48,49918,0,1,0,0,2.697391492152028,1,24775,24986,0.0,0.0,0
12365,53,17,40.0,810.1940728108079,14174.470716836386,2.0513584911513982,1004,100255,1,0,0,0,1.946018483758593,2,5059,508,0.0,0.0,1
50472,31337,6,210.13909341903846,1.1009513261587682,595.4288676782738,44.52033229230519,16,5054,0,1,0,0,5.943064939270533,1,2036,2871,0.0,0.0,3
63215,687,6,65.23299569843536,118.51179755113237,4456.933242216588,0.749356443114695,4,199,1,0,0,1,4.622953115365058,2,105,53,0.0,0.0,2
50565,4443,6,124.29589853819546,0.8849442859388024,358.05767466625366,37.079243501566495,17,4936,0,1,0,0,6.440491291429697,1,2034,2922,0.0,0.0,3
55729,1337,6,299.2207559118694,2.13817726481206,636.424727076586,24.770087263780297,18,5122,0,1,1,0,6.29387096446826,1,2009,2969,0.0,0.0,3
65020,205,6,65.43117097915791,85.51331964756693,3212.0619176371524,0.49921803552921457,5,198,1,0,0,0,4.927435598696589,2,108,48,0.0,0.0,2
49654,80,6,643.0014027602282,16.072395669536732,3572.4922874586982,20.55326643166325,58,49812,0,0,0,0,3.5084125331439053,2,25113,24842,0.0,0.0,0
44585,80,17,98.75265400217766,414.3109299265696,10000.0,1.5948953943095936,1031,99751,1,0,0,1,2.4413535233440666,2,5034,516,0.0,0.0,1
60970,8443,6,277.84494049932914,3.494979013554116,583.1426647395897,41.23333786110817,18,4987,0,1,0,0,6.064831260307706,1,1988,3027,0.0,0.0,3
56105,822,6,65.33080740375398,81.19669997758643,3497.056692194461,1.919906600525034,10,176,1,0,0,0,4.8871981571956855,2,110,46,0.0,0.0,2
62065,370,6,78.48615197920182,115.47870486222602,4910.788358468644,1.3133007278548314,2,212,1,0,0,1,4.358568540070456,2,109,42,0.0,0.0,2
57481,21,6,87.67065654958013,69.35537575966933,11031.174032673789,2.7418984449134887,33,5020,1,0,0,0,3.447366804059824,3,2005,997,0.0,0.0,4
63495,1433,6,1057.7016510110684,5.0,20734.558256646706,1.0,58,49952,0,1,0,0,6.000030067136285,1,29929,20143,0.0,0.0,5
9051,53,6,55.08879538524917,662.41162569675,15867.872313123793,0.2913028327695832,1015,100041,1,0,0,0,2.058802322100396,3,5077,482,0.0,0.0,1
56548,1337,6,202.36872170076555,1.4094990190361376,311.98468761280554,34.34027493830606,14,5089,0,1,0,0,6.0455732500603,1,1915,3034,0.0,0.0,3
65093,607,6,65.50362439231904,87.65713890677985,4063.6608389422026,0.40530194286816207,4,180,1,0,0,1,4.348653744604886,3,96,61,0.0,0.0,2
62067,80,6,590.506978364267,10.761577567883121,3477.18491343039,11.85244136363413,49,50048,0,1,1,0,4.414664831763639,3,24902,24864,0.0,0.0,0
35861,443,6,69.76643638364811,109.34667724309944,231523.72237602473,0.1482034513120325,1006,99576,1,1,0,1,1.6794235838210034,3,4985,521,0.0,1.0,1
60815,80,6,58.0757194689955,243.02657541686176,45596.11348561789,1.2520187260891527,1055,100121,1,0,0,1,1.442310319796949,2,4914,522,0.0,0.0,1
55439,3389,6,358.3842267611717,17.840523973591047,7116.96908706065,22.247029782957814,51,50024,1,1,0,0,3.147060492969892,3,24786,24883,0.0,0.0,0
64006,1337,6,145.6223864794581,2.01010455105593,249.2950902459955,34.521786316203126,21,4993,0,1,1,0,6.491435554671337,1,2036,3013,0.0,0.0,3
54561,445,6,166.6051796056212,41.27248114367395,11285.195831380011,4.746477044655985,34,4945,0,1,1,0,3.82382197611256,3,2027,949,0.0,0.0,4
5808,80,6,47.029921336432935,753.6507681364317,11770.83515149926,0.7625615453889294,1031,100192,1,0,0,0,2.640255084837707,2,4961,500,0.0,0.0,1
64769,1337,6,272.2330950818937,2.473233074892365,684.5810418038798,11.039941112254471,22,5017,0,1,1,0,6.839931627315031,1,2006,2940,0.0,0.0,3
31573,53,6,70.60491767035867,385.6686516182436,22632.7787777345,3.4544618928698285,1040,100286,1,0,0,0,2.3937809804554186,2,5036,500,0.0,0.0,1
46204,53,17,73.17507180064473,104.91803555870507,80407.09855465706,0.4208961949858291,1026,99537,1,0,0,0,1.3092086420883309,2,5001,478,1.0,0.0,1
63768,8443,6,256.1903380402549,1.0780060978400525,736.0980737161357,16.94886013301975,14,5069,0,1,0,0,6.679750003566328,1,2004,2880,0.0,0.0,3
28936,53,6,40.0,693.8539246285527,10000.0,0.6377644362491435,985,100633,1,0,0,1,1.5814304810699749,2,4943,535,0.0,0.0,1
56878,22,6,139.19471232471278,28.90328779499478,9367.626047245576,2.5988692777959557,24,5080,0,1,0,0,3.4826320002930298,1,2021,998,0.0,0.0,4
49216,3389,17,961.9445510812374,7.181754862868287,3223.7042085452467,42.66529649938893,50,50231,0,1,0,0,2.5302972959290626,3,24895,25010,0.0,0.0,0
53685,443,6,729.8568355230257,18.789269968269732,23828.447754177236,4.334985573137856,60,50295,0,1,0,0,5.5137927609016435,1,29907,19946,0.0,0.0,5
59841,53,17,47.467569643057054,835.2797334546569,18958.686870155278,1.7220908416139618,1010,99424,1,0,0,0,2.164253205415428,2,4950,503,0.0,0.0,1
60741,3389,17,399.5488567611752,15.993206859955256,6686.745244314117,27.57458721318883,48,49988,1,0,0,0,2.5959110387349202,3,25076,25101,0.0,0.0,0
52322,443,6,434.62384406406966,10.399966902795716,4453.960478547961,41.96590996704409,64,50285,0,0,0,0,3.786192616153951,1,24876,24916,0.0,0.0,0
57038,21,6,146.90078950000506,44.67285882809042,9063.693724837534,1.537362302411343,32,5057,0,1,1,0,2.690322126894371,2,1961,1020,0.0,0.0,4
54594,676,6,56.96436924133283,68.4127776259287,4447.907674803204,0.01363235795257652,1,210,1,0,0,0,4.600479934116808,2,110,52,0.0,0.0,2
64032,8443,6,151.71387046714838,3.4698256189245402,100.0,19.49091268945861,16,4959,0,1,1,0,6.59611330244181,1,1961,2952,0.0,0.0,3
64642,80,6,618.7596557229709,11.429118718159788,18237.29257269218,2.4330658653227806,42,50042,0,1,1,0,5.8622890411792055,1,29727,20083,0.0,0.0,5
9406,53,17,40.698925052966516,490.89005464434194,10000.0,1.6387563442481372,956,100152,1,0,0,0,1.1880054546248637,2,4991,548,0.0,0.0,1
49642,196,6,74.4251274776062,135.8277221319856,5282.846613810629,0.1700222449149598,2,202,1,0,0,1,4.949459465508622,2,107,56,0.0,0.0,2
54067,1433,6,817.9100267595089,17.23741651251094,15288.583826952983,10.896850394034152,54,50329,1,1,0,0,5.141198922110028,1,29921,19925,0.0,0.0,5
58533,8443,6,173.65612220202414,1.4692646456671876,667.7917742308726,14.489359599816474,28,4927,1,1,0,0,6.372997505417546,1,2041,2941,0.0,0.0,3
65419,80,6,1247.8425546083604,22.646252986979807,21473.35316586376,1.0,57,49996,1,1,0,0,5.775902008089824,1,30096,19909,0.0,0.0,5
53931,31337,6,156.8572239249259,2.020468180008705,443.08535094420415,21.59710637932347,16,5058,1,1,0,0,6.954269103663584,1,1963,2986,0.0,0.0,3
53786,3306,6,880.1239300520949,28.523264243862982,21163.492573936594,19.0922375516218,44,50098,1,1,1,0,5.836161752643284,1,30033,20038,0.0,0.0,5
53608,8443,6,208.72043742805437,1.353565357224787,476.6427320267754,42.12779320204545,28,4959,0,1,0,0,6.151137292189687,1,2049,3057,0.0,0.0,3
64907,1433,6,504.054547870061,24.781319977287545,16877.585036080814,43.3349852305465,47,49969,0,1,0,0,4.683145659504617,1,30001,19921,0.0,0.0,5
59214,923,6,65.61566734873225,118.70166144326626,3901.8476504242417,1.4620366457730571,2,189,1,0,0,1,4.751688076657464,3,90,48,0.0,0.0,2
56174,443,6,193.44082954753088,11.20619068827674,6239.85266479161,111.21534818807527,42,50090,0,1,0,0,3.5877860308577443,2,24919,24959,0.0,0.0,0
52317,1337,6,158.9022947169201,3.1414978351339617,762.6740502355989,23.974833968882038,17,5047,0,1,0,0,5.975001833651578,1,1916,3049,0.0,0.0,3
57197,862,6,46.546915979131185,98.94014561706693,6319.085460209662,0.3328377437828859,2,205,1,0,0,1,4.298912123165328,3,101,53,0.0,0.0,2
52561,31337,6,173.0776202376637,1.9427484322538133,842.8653669354187,21.91212935084055,24,4851,1,1,1,0,7.2892332085433225,1,1965,2929,0.0,0.0,3
54762,3306,6,753.506226000699,33.637689306267916,15091.834432075748,1.0,50,50117,1,1,1,0,5.079436843753328,1,29689,20183,0.0,0.0,5
49621,23,6,149.40239992566515,30.1817409183582,12149.731719223946,0.6060715386517994,34,4957,0,1,0,0,3.5859110172306354,2,1979,1038,0.0,0.0,4
51989,1337,6,204.32662205400774,1.497203207661113,747.4877105129362,49.86710415502642,19,5057,0,1,1,0,6.491858120833938,1,1999,3167,0.0,0.0,3
59613,271,6,72.58857111290678,147.9813559009475,4940.612328430065,0.6593477075556377,3,208,1,0,0,0,4.29657433590629,3,110,44,0.0,0.0,2
51038,1337,6,254.18023996032395,1.5577161040383423,871.7104823250675,24.95307784656616,18,5026,1,1,0,0,6.997249200706016,1,1932,2994,0.0,0.0,3
49811,8080,17,686.5758168657243,2.945877509560624,2688.749036662276,36.34614878527791,54,50008,0,1,1,0,3.3161488368911063,3,25128,24924,0.0,0.0,0
53788,8080,6,211.70115038727693,7.487687565446917,5500.904815455555,173.42677495008195,38,50046,0,0,0,0,3.297722541220802,1,25103,24759,0.0,0.0,0
51128,4443,6,228.50985277615945,2.733375186363283,444.257285313119,36.137318469757055,23,5027,0,1,1,1,7.477792748283806,1,2033,3002,0.0,0.0,3
54280,1337,6,169.67322496685216,2.105704338716443,618.8764741547784,44.71978999762162,22,5147,0,1,0,0,6.711583490927353,1,2010,2907,0.0,0.0,3
54528,8080,6,563.6355210538148,24.866772745663326,16652.992013517636,1.0,46,50209,0,1,0,0,5.41500556422296,1,30134,19896,0.0,0.0,5
51831,3306,6,969.3461709792806,32.49091049654476,21987.700099038386,8.097210234829792,45,50162,1,1,1,0,5.230120546188764,1,30130,20025,0.0,0.0,5
60309,1337,6,111.53649588506117,2.3758039942304277,869.0679754349283,39.97707569951537,21,4906,0,1,0,0,6.882263966963903,1,1956,2981,0.0,0.0,3
55772,3389,6,159.73240412545607,47.367927234881606,9793.91629093991,0.5,31,4971,1,1,0,0,2.9248541607396565,3,2107,1012,0.0,0.0,4
62531,8443,6,284.47314489993704,3.751973390464926,411.085202792585,53.940198149782844,23,5040,1,1,0,1,6.180375774100766,1,1951,3052,0.0,0.0,3
54841,1433,6,488.2015205283757,19.31077762182001,27307.155740187583,9.625893812923527,53,50186,0,1,1,0,5.699452089994493,1,29873,19788,0.0,0.0,5
56231,443,17,53.91016361087614,377.71724359225107,73287.15811877622,4.983174916963569,1008,100061,1,1,0,0,1.116409014326225,3,5065,514,1.0,0.0,1
58990,566,6,58.256173815373934,120.68217012798894,5123.2656847780545,0.3642236966450727,2,172,1,0,0,0,4.3429737413270555,2,99,54,0.0,0.0,2
52328,3389,6,117.5199135610603,48.62654291863349,8728.258011074022,1.6762619120189126,30,5059,1,1,0,0,3.174863382074284,1,2075,958,0.0,0.0,4
52456,80,6,181.7190705007423,14.142272578475533,4180.078992294453,68.38703918095067,61,49855,0,1,0,0,3.19181728540883,1,25173,25156,0.0,0.0,0
54006,22,6,134.45921461443442,54.53736639022653,11426.700381180233,0.5651152552531745,35,4904,0,1,0,1,2.9573673796837037,3,1986,1014,0.0,0.0,4
37559,53,17,40.0,100.0,13789.765894028675,0.28443954843533004,1041,100212,1,1,0,0,2.5320437806323293,3,4966,506,0.0,0.0,1
63889,22,6,600.206668703469,15.831513736183947,2519.8794150588315,78.41457426448125,50,50078,1,0,0,0,4.135762073826969,1,25166,24727,0.0,0.0,0
52501,4443,6,211.8311760907048,0.5,303.0984622548606,20.977640616471433,23,5130,1,1,0,0,7.474263021222907,1,1992,3014,0.0,0.0,3
57391,3389,6,140.88643196812816,50.74014264009534,7513.428973057474,6.224177965522621,30,5043,0,1,1,0,3.4393300603164563,3,2036,1042,0.0,0.0,4
58148,3389,6,498.3443850899901,9.799557436717233,3613.6263455271614,73.22056584718788,43,49823,0,1,1,1,2.8147204789664952,1,25003,24884,0.0,0.0,0
50147,3389,17,114.06308073716855,8.23491971637219,3844.9398129848923,32.95623476323353,59,50005,0,1,0,0,4.408303081777737,2,24817,24836,0.0,0.0,0
54395,1337,6,124.52942014116297,3.1144396650004227,424.38062916303437,30.14010207969882,25,4954,1,1,1,0,6.399429593762662,1,2080,3090,0.0,0.0,3
58073,8080,6,157.55045760408933,1.2877069027049655,635.9187974063644,22.727494442676985,26,4938,0,1,0,0,6.2891118439518605,1,2039,3019,0.0,0.0,3
55723,8080,6,963.4391753957276,18.1502986791818,23140.665037996718,1.8521281354327046,47,49850,0,1,0,0,6.080205631524828,1,30127,19942,0.0,0.0,5
60747,21,6,144.19812596517903,51.40285232954815,9768.622367637752,4.236403470080658,27,5109,1,1,0,0,3.4276376318265274,3,2022,930,0.0,0.0,4
59797,21,6,122.49916516850456,42.74137787547969,11231.266824715205,0.6308174284599689,31,5045,0,1,1,1,3.0572728503971627,1,1964,994,0.0,0.0,4
59046,8443,6,292.0656513858676,1.9916857875320015,649.2381281512442,25.757870404644777,21,5038,0,1,0,0,6.901532619143092,1,1971,3089,0.0,0.0,3
50603,445,6,165.4167815328128,36.45275154590302,9191.488580081617,13.012919440551514,44,4992,0,0,1,0,3.525452584467379,3,1977,967,0.0,0.0,4
60346,1337,6,175.78748897808697,2.757363531208882,442.7192049299579,26.483755499364314,13,4877,0,1,0,1,6.076513949732274,1,2082,2953,0.0,0.0,3
53923,22,6,136.9184158238396,37.90924548578723,8917.838704254224,2.8876993700304117,31,4879,1,0,0,1,2.9037899188600953,1,2046,976,0.0,0.0,4
58437,3389,6,210.65362472398948,54.02171318307523,8880.371101744131,0.5,26,4896,1,1,0,1,2.5407355546824872,3,1995,982,0.0,0.0,4
56184,8080,6,1024.4416262531006,24.83083257635839,20957.829813031494,16.35538338863219,62,49752,0,1,1,1,5.665992601744954,1,30209,20039,0.0,0.0,5
61121,8443,6,214.64864411010834,2.9368004830208965,548.9953803290068,9.767343570114932,15,4915,0,1,0,0,6.1482609157700665,1,2040,2990,0.0,0.0,3
63707,22,17,856.3250180850735,17.285978799781233,1734.8831940158134,77.12134511736356,60,49980,0,1,1,0,3.263573603510977,2,24885,24817,0.0,0.0,0
10058,53,6,42.32396009459564,406.66846303016996,111994.60203660377,1.1293144222395326,981,100449,1,0,0,1,1.4025466918377303,3,4929,520,0.0,0.0,1
60168,443,6,188.40953646466642,7.330454493416001,1379.9351934548417,4.429016220181577,52,50251,1,1,0,0,4.323184198037499,2,25128,25062,0.0,0.0,0
62359,1337,6,195.1164531259965,1.0313304983167342,794.0353445969031,37.138271263299025,18,5073,0,1,0,0,6.014515739578311,1,1973,3060,0.0,0.0,3
52042,3389,6,147.39449561245561,55.38243049919581,4488.208277895179,7.850673326532773,39,4941,0,1,0,0,4.425980939779201,1,2040,971,0.0,0.0,4
55999,443,6,894.7755285610668,16.578809026067795,22624.53288749974,9.037407998022173,44,49762,0,1,0,1,4.859715305730227,1,29815,19922,0.0,0.0,5
62651,80,6,909.0789429981876,20.25698138715809,22051.325042580535,18.273767995644043,40,50228,1,1,0,0,6.114512920600751,1,30035,19971,0.0,0.0,5
51357,80,17,376.5106775081804,11.520964597767108,2535.7153403703346,29.599277246677556,41,49879,0,1,1,0,4.350214648229547,1,24714,25005,0.0,0.0,0
49640,445,6,167.92039143114008,50.59954243076971,5473.327415300179,0.5,26,5049,1,0,0,0,3.3823660105053763,2,1981,993,0.0,0.0,4
55719,31337,6,293.9215349330418,3.9689817107991647,439.7800957060961,23.959970228670322,12,5120,0,1,0,0,6.597076637489799,1,1959,3027,0.0,0.0,3
49600,23,6,197.085443078759,75.96013620000434,5903.119581148722,1.8128665778785145,35,5082,0,0,0,0,3.0941385639728574,3,1960,1006,0.0,0.0,4
50993,31337,6,210.1191750993962,3.138694107820337,543.9842229791825,53.51749969859897,22,4932,1,1,0,0,6.78483728960929,1,1974,2995,0.0,0.0,3
62082,1433,6,769.0443722799321,21.46368661959954,20075.809192226057,1.689469341769725,31,49977,0,1,1,1,4.851982122046661,1,30298,20160,0.0,0.0,5
56816,984,6,70.76041063764532,93.82399655888874,4344.51475859744,0.28980822110542703,6,186,1,0,0,1,4.723312310750127,3,107,45,0.0,0.0,2
59871,544,6,75.26934042255799,123.73755789018252,5703.464955429232,0.03835760122310965,2,212,1,0,0,1,4.436130276315635,3,106,58,0.0,0.0,2
51820,3389,6,85.64591267720456,57.77884062434549,8740.52052954661,0.591660901733191,34,5047,1,1,1,0,3.285223308117687,2,2051,1029,0.0,0.0,4
50438,445,6,152.6919911113306,57.18886487167457,7317.160505777889,5.397006072053953,27,5055,1,1,1,0,3.2976903165981564,3,2054,1048,0.0,0.0,4
